id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba,t,p
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,1.8405290293758385,2.982926357953945
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,0.1903995547630178,1.71359599286716
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,2.57039398930074,0.1903995547630178
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,0.8885312555607496,1.0789308103237674
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,1.1423973285781066,0.9202645146879193
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,0.6663984416705622,2.824260062318097
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,1.1741305877052763,1.6501294746128208
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,1.7453292519943295,1.9357288067573473
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,1.5866629563584815,1.110664069450937
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,1.9991953250116865,0.03173325912716963
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,0.7933314781792408,2.0943951023931957
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,2.982926357953945,0.4125323686532052
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,0.9837310329422585,0.6346651825433925
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,0.47599888690754444,0.1903995547630178
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,2.633860507555079,0.2221328138901874
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,1.110664069450937,0.7933314781792408
980,179.38828999999996,0.8278399999999999,0.98059,0.19135,0.04278,12,19.4942,-20.0722,0.170127,2.49954,0.4904,5.9452,0.6095,2.3165279162833827,0.12693303650867852
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,2.6973270258094186,2.7607935440637577
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,2.2530613980290437,0.4125323686532052
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,2.729060284936588,0.9837310329422585
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,0.4125323686532052,2.3482611754105527
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,3.1098593944626236,0.6663984416705622
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,2.126128361520365,2.6021272484279097
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,2.729060284936588,0.9837310329422585
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,2.6655937666822487,1.967462065884517
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,0.25386607301735703,2.4117276936648917
984,179.43321,0.64898,-0.5805100000000001,0.12638,0.80438,12,19.784000000000002,-20.1884,0.201334,2.91251,1.5974,-62.7094,0.6944,1.3962634015954636,1.3327968833411243
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,0.4442656277803748,2.633860507555079
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,1.9991953250116865,1.2375971059596156
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,2.475194211919231,0.2221328138901874
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,2.5069274710464007,0.6346651825433925
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,0.03173325912716963,2.982926357953945
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,2.9194598396996057,1.3010636242139548
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,1.3962634015954636,2.633860507555079
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,0.7615982190520711,2.443460952792061
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,2.443460952792061,1.3962634015954636
986,179.52542,0.7533,0.05048,0.91355,0.40359,12,19.5425,-19.4548,0.133903,3.72941,0.5918,73.265,0.8442,2.3482611754105527,2.53866073017357
1075,179.82211999999996,0.7497,0.83404,0.51949,0.18575,12,19.2839,-19.6783,0.131919,2.31877,1.162,81.4716,0.3923,1.110664069450937,0.9519977738150889
1075,179.82211999999996,0.7497,0.83404,0.51949,0.18575,12,19.2839,-19.6783,0.131919,2.31877,1.162,81.4716,0.3923,2.3482611754105527,2.4117276936648917
1075,179.82211999999996,0.7497,0.83404,0.51949,0.18575,12,19.2839,-19.6783,0.131919,2.31877,1.162,81.4716,0.3923,1.6501294746128208,0.9519977738150889
1075,179.82211999999996,0.7497,0.83404,0.51949,0.18575,12,19.2839,-19.6783,0.131919,2.31877,1.162,81.4716,0.3923,0.8885312555607496,2.53866073017357
